Peg3	11365.00
Zim1	9.00
Metrn	4.00
Lmf1	299.00
Narfl	123.11
Angptl4	2.00
Dbf4	34.00
Daxx	80.00
Cd320	108.00
Ipo4	556.00
Tm9sf1	382.00
Rec8	6.00
Irf9	222.13
Gmpr2	133.00
Mdp1	102.00
Dhrs1	256.00
Ncan	2585.00
Tmem161a	254.00
Armc6	118.38
Borcs8	134.00
Slc25a42	708.00
Snx9	74.00
Ranbp3	355.00
Ndufa11	93.95
Bmp8b	8.08
Nr2f6	52.03
Use1	136.00
Ocel1	270.97
Dyrk1b	281.00
Braf	2344.62
Ndufb2	289.85
Hltf	182.21
Prpf6	247.00
Rgs19	162.00
Rgs20	70.04
Abhd3	71.00
Snrpd1	24.00
Tchp	140.77
Tiam1	675.00
Tsc2	1223.00
Rpl3l	1.00
Slc9a3r2	118.00
Puf60	267.00
Golga2	343.02
Uck1	153.79
Scin	3.00
Ikzf4	238.00
Mien1	58.31
Pon1	1.00
Axl	9.00
Tgfb1	1.00
Ccdc97	279.00
Zfp40	190.00
Akap8l	1153.00
Shh	14.13
Pdcd2l	66.00
Gtf2f1	307.00
Clpp	93.00
Alkbh7	45.00
Pspn	2.00
Dennd1c	3.00
Med6	95.00
Prkd1	65.00
Lcp2	8.00
Cse1l	363.00
Naa20	212.00
Prkra	32.00
Fkbp7	4.00
Plekha3	127.00
Ykt6	256.00
Baz1b	1452.00
Pex6	367.00
Mrpl2	38.00
Mea1	62.11
Gnmt	14.00
Grin2d	15.37
Kdelr1	71.00
Tmem143	143.63
Pdxk-ps	0.00
Ggct	113.00
Jag2	359.00
Btbd6	209.00
Nudt14	13.00
Epdr1	313.00
Flii	491.93
Top3a	45.00
Atg4d	177.12
Qtrt1	196.00
Plin4	69.00
Hdgfrp2	489.00
Chaf1a	11.10
Adprh	172.00
Tmem39a	357.48
Timmdc1	77.00
Pla1a	0.00
Mcm2	16.16
Tpra1	174.00
Nab1	169.66
Adgre5	14.98
Il17ra	591.00
Lamb1	111.00
Kcnn1	57.00
Arrdc2	45.00
Ppp1r17	0.00
Cd36	2.00
Map2k7	727.17
Timm44	761.00
Ap2a2	815.30
Pnkp	242.00
Med25	633.56
Bcam	8.00
Clptm1	789.00
Relb	22.00
Tomm40	282.00
Apoe	106.00
Apoc2	0.00
Hbp1	388.08
Prkar2b	195.00
Cdkn1b	55.00
Klf4	11.00
Ap1m1	461.00
Rab8a	160.00
Hmgn2	169.26
Fam32a	127.00
Elf3	1.00
Cyp2c29	1.00
Stard3nl	538.00
Stk11	195.13
Efna2	24.00
Atp5d	518.00
Ppp5c	541.00
Cdk12	879.00
Lipe	227.17
Pafah1b2	434.00
Tbc1d8	351.72
Cnot11	126.00
Slc2a3	1379.00
Foxj2	417.19
Sri	176.00
Dgcr2	282.26
Irf3	386.00
Bcl2l12	3.64
Zfp959	23.65
Mpnd	262.00
Sh3gl1	302.00
Ebi3	2.00
Ccdc94	17.00
Ranbp2	2424.92
Edar	5.00
Grk5	66.90
Dvl3	368.48
Abcf3	502.00
Eif2b5	169.00
Cyth2	271.00
Sult2b1	355.44
Car11	1788.00
Dlgap1	4049.00
Plag1	181.00
Hck	7.00
Mrpl4	347.00
Keap1	91.82
Ap1m2	21.00
Glg1	1269.00
Atp8b3	3.00
Btbd2	162.00
Csnk1g2	380.00
Abhd17a	152.00
Mob3a	21.13
Cacnb3	1631.00
Ccdc65	47.00
Fkbp11	1.00
Ddx23	311.00
Pld3	2404.00
Grik5	1447.00
Cd79a	3.00
Rabac1	129.00
Etv3	386.00
Prkcsh	280.00
Elavl3	788.00
Rab3b	63.00
St8sia6	8.00
Fcgrt	1.00
Nosip	158.00
Pih1d1	121.00
Rps11	82.94
Supt5	1249.80
Dll3	1.00
Paf1	466.00
Timm50	94.00
Med29	32.00
Bicd1	1412.00
Ncstn	633.89
Pex19	255.00
Phyhip	922.00
Crhr2	8.00
Inmt	0.00
Cyp4f18	6.00
Impdh1	157.00
Psg18	0.00
Dusp3	650.31
Prodh	48.00
Dgcr14	176.00
Slc25a1	164.00
Dgcr6	106.00
Ddr1	135.00
Ier3	20.00
Fosb	143.00
Klc4	143.00
Ercc1	147.05
Cyp17a1	2.00
As3mt	5.00
Homer3	10.93
Crtc1	1569.00
Rnf215	231.00
Sec14l2	109.00
Aven	71.62
Cp	26.16
Crot	97.34
Rps6ka1	33.92
Calb2	0.00
Snrnp200	721.08
Ciao1	142.00
Has1	53.00
Taf6l	140.00
Insig2	203.00
Kpna6	627.00
Man1a	362.00
Itpkc	84.95
Adck4	252.75
Brd8	791.98
Kif20a	25.96
Farsa	366.00
Gcdh	375.00
Mast2	997.00
Dnase2a	71.17
Rad23a	147.94
Calr	710.71
Syce2	18.00
Nfat5	2090.00
Nob1	222.00
Nqo1	3.00
Ppfia3	1115.46
Gys1	160.59
Ruvbl2	182.41
Lin7b	512.14
Bax	163.00
Il7r	1.00
Tfam	102.00
Zfp81	310.31
Efnb3	82.00
Mmd	327.00
Hlf	930.00
Fam162a	29.00
Rpl8	131.34
Grm3	734.00
Ssbp2	719.47
Fancl	63.05
Brinp2	1314.00
Gstm5	90.23
Gstm7	13.00
Gstm3	0.00
Stat3	260.00
Stat5a	2.18
Ptrf	14.00
Map3k11	145.00
Akt2	338.26
Dnaja3	164.00
Hmox2	117.01
Cdip1	537.19
Zak	32.00
Cwc15	87.00
Col5a3	18.00
Dnmt1	387.00
Ppan	175.31
Angptl2	214.00
Cacna1e	8862.00
Cacna1b	2519.00
Trmt10a	124.34
Etv1	269.70
Kifc2	3416.00
Psap	1356.00
Ikbkg	230.76
Pax2	0.00
Wars2	98.00
Atn1	904.50
Phb2	422.62
Ptpn6	8.00
Eno2	2483.00
Emg1	242.41
Lpcat3	151.59
Atp6v1f	78.00
Il12b	0.00
Clcn5	163.00
Clcn3	1400.35
Hif3a	45.00
Gpx6	0.00
Gpx5	0.00
Pde1c	22.00
Utp20	522.00
Spic	0.00
9330159F19Rik	1174.64
Cul3	486.00
Sst	62.00
Il11	3.00
Large	1701.00
Ddx56	96.00
Tmed4	576.00
Col26a1	225.00
Bid	52.60
Ralb	138.00
Ppp1cc	619.10
Dnajb11	323.00
Tbccd1	61.00
Clec11a	69.00
Zfp324	180.00
Gab2	168.00
Coro1c	415.00
Tax1bp1	909.00
Psg17	3.00
Psg19	1.00
Ctse	0.00
Ndrg2	367.00
Mettl17	372.62
Arhgef40	45.58
Pnpla6	985.00
Mcoln1	1402.00
Arhgef18	432.00
Pkn2	436.00
Cd33	3.00
Etfb	42.61
Nkg7	0.00
Lim2	0.00
Stxbp2	664.00
Pcp2	58.14
Sgce	211.00
Chn2	73.39
Wwox	165.00
Slbp	91.00
Tyr	0.00
Ghrhr	0.00
Aqp1	4.00
Arid3b	379.83
Cnn2	5.00
Polr2e	218.00
Abca13	4.00
Myo9b	1651.00
Hdac9	774.00
Ly9	4.00
Cd244	8.00
Adgre1	2.00
Mtfp1	85.00
Rab23	316.00
Rab11a	132.61
Eif2b2	128.00
Dlst	589.00
Pgf	5.00
Ulk2	419.00
Ccl24	0.00
Dgkq	863.69
Tmed11	0.00
Grap	1.00
Pou1f1	0.00
Chmp2b	65.00
Plod3	318.42
Ap1s1	153.00
Mapk13	1.00
Srpk1	1723.38
Pax3	0.00
Lbr	95.48
Crabp2	5.00
Nes	4.00
Bcan	279.00
Hapln2	17.00
Prcc	96.00
Rrnad1	578.98
Hdgf	352.00
Slc25a18	32.00
Thop1	151.00
Apba3	150.00
Matk	2925.00
Pias4	148.33
Map2k1	390.57
Sgta	279.00
Nmrk2	5.00
Tmem242	34.00
Dtx2	143.00
Zp3	1.00
Hspb1	0.00
Rasa4	73.05
Syt5	595.00
Hnrnpa2b1	1824.11
Fxyd4	58.00
Ccdc130	153.00
Mri1	247.00
Prkacb	1779.00
Sgsh	10.00
Chd5	2118.44
Cstb	16.00
Sh2b2	65.00
Pex5	221.00
Jkamp	143.94
Cd44	30.00
Slc1a2	8010.78
Eif2ak4	362.00
Wdr1	513.94
Slc2a9	5.00
Wisp1	116.00
Ndrg1	38.97
4930550C14Rik	4.00
Man2b1	685.00
Klf5	45.00
Wdr83	296.88
Prdx2	260.58
Polr2a	529.00
Shbg	0.00
Senp3	467.00
Corin	3.00
Plekha8	246.00
G6pc2	0.00
Spc25	1.00
Dnah2	78.00
Ripk4	1.00
Ufd1l	533.00
Zfp287	336.00
Prlr	26.00
Letm1	425.00
Ubqln1	340.00
Fgfr4	1.00
Cadm3	3488.74
Fcer1a	0.00
Txn2	180.00
Casp14	0.00
Slc1a6	63.00
Slc1a3	129.00
Crbn	324.93
Il5ra	22.00
Msh6	179.55
Fbxo11	478.00
Mlxipl	3.00
Tbl2	273.00
Wbscr22	321.19
Nid1	7.00
Mcm5	18.00
Hmox1	14.00
Mprip	2836.46
Cic	929.00
Pafah1b3	19.00
Il27ra	4.00
Prkaca	443.00
Asf1b	10.00
Myl10	0.00
Ddx39	240.02
Dnajb1	161.00
Msh4	16.00
Usp40	835.84
Evx1	0.00
Kbtbd4	172.47
Celf1	2056.00
Ndufs3	288.00
Por	385.00
Igf1r	1344.00
Insr	1232.00
Fcer2a	37.00
Cyp2a5	0.00
Atp4a	6.00
Trim28	709.00
Ube2m	130.98
Adcy9	792.00
Mef2c	4895.00
Ctr9	248.00
Eif4g2	2155.00
Mrvi1	3.00
Pcyt1a	159.00
Zfp592	424.00
Psmd4	325.00
Tmod4	9.00
Insrr	1.00
Cabp5	1.00
Snx6	66.00
Mthfd2	14.00
Kit	106.00
Tomm40l	245.56
Nr1i3	3.44
Apoa2	0.00
Pan2	497.00
Cs	539.00
Ampd3	137.63
Bcas2	513.00
Sh2d1a	16.81
Ctcf	372.20
Pard6a	46.00
Agrp	15.00
Pvalb	9.00
Tfap4	9.00
Ranbp1	67.00
Cd247	84.72
Rfx5	289.56
Psmb4	273.00
Mmp8	0.00
Slc30a4	326.00
Sqrdl	0.00
Bloc1s6	121.00
Metap1	547.00
Gpr108	277.00
Tnfsf14	0.00
Gata6	0.00
Rsl1d1	245.00
Cnga2	10.00
Apc	3317.45
Reep5	1039.00
Ergic3	320.00
Uqcc1	170.61
Spo11	2.00
Ncoa2	1526.00
Prl4a1	0.00
Trh	3.00
Nr2c2	1013.59
Nr2c1	176.00
Smpd4	2509.53
Pex1	457.38
Otx1	46.00
Kctd20	311.00
Itgae	3.00
Ctns	223.00
P2rx5	5.00
Shpk	23.00
Trpv1	2.00
Ephb3	201.00
Tuft1	8.99
Rcn1	35.00
Dnase1	135.23
Trap1	334.45
Naa60	267.81
1700037C18Rik	51.05
Ankrd13d	793.00
Tyrp1	0.00
Tpr	1353.58
Pdc	0.00
BC003331	323.78
Prg4	14.64
Dhx34	107.00
Kptn	237.00
Napa	886.00
Sra1	568.97
Calcoco2	1.00
Atp5g1	320.68
Snf8	139.00
Tbcb	107.69
Inpp5k	422.00
Crkl	243.00
Upk3bl	0.00
Eps8l1	95.00
Clint1	421.00
Prss16	20.00
Cdkal1	154.00
Rhox6	0.00
5430419D17Rik	0.00
Htra1	45.00
Zbtb17	200.00
Clcnkb	1.00
Fam131c	0.00
Fblim1	3.00
Hspb7	1.00
Epor	71.00
Ccdc159	207.64
Mob1b	506.00
Atp6v1b1	17.00
Vax1	0.00
Atp6v1b2	1191.00
Eps15l1	738.00
Tep1	79.41
Ttc5	327.00
Osgep	173.00
Aamp	179.23
Tmbim1	486.03
Arpc2	534.00
Kmt2b	1079.00
Zbtb32	12.00
Etv2	0.00
Upk1a	7.00
Tmem147	143.00
Rps9	131.21
Tfpt	103.00
Susd2	188.00
Ggt5	3.00
Ggt1	4.00
Crip2	171.00
Crip1	5.00
Cbfa2t3	252.00
Fbln1	5.00
Pgrmc1	191.00
Gcat	19.00
Tek	25.00
Mpl	15.00
Elovl1	98.00
Med8	218.00
Hyi	147.00
Cdc20	5.00
Adamts4	14.00
Nectin4	10.00
Pfdn2	92.78
Rnf114	296.00
C330007P06Rik	175.98
Neurl1a	174.00
Srm	217.00
Epha2	0.00
Rbm14	357.18
Actn3	13.00
A530013C23Rik	7.00
Zdhhc24	555.00
Bbs1	600.00
Slc34a3	0.00
Ndor1	725.00
Nsmf	1474.00
Prl7a1	0.00
Prl8a9	0.00
Pdk1	519.00
Ptbp1	649.81
Mvd	68.00
Cyba	0.00
Itih3	10.00
Tmem110	147.00
Sfmbt1	227.00
Itih1	0.00
Ihh	3.00
Prkag3	0.00
Cryba2	0.00
Atp7b	53.00
Defb2	0.00
Slc4a1	0.00
Rundc3a	1134.00
Slc4a3	1638.00
Cdt1	4.00
Runx1t1	475.00
Snai3	4.00
Aprt	74.00
Gtf2h1	150.00
Hfe	4.00
Abhd1	19.53
Slc5a6	97.79
Tcf23	0.00
Nphs1	15.19
Aplp1	2794.00
Qrich1	863.86
P4htm	283.00
Usp19	1409.00
Pola1	50.00
Cdc42	524.00
Pknox1	145.00
D130043K22Rik	618.00
Gmnn	2.00
Acot13	27.00
Zfp184	26.00
Cyp27b1	26.00
Cdk4	418.80
B4galnt1	1005.00
Mettl1	36.67
Tspan31	199.20
Kif5b	512.60
Saal1	291.00
Tph2	2.00
Krt23	2.00
Cnp	147.10
Ttc25	51.00
Sulf2	802.05
Sod2	321.00
Tmco6	181.00
Stambp	259.89
Ezh1	481.00
Hap1	435.00
P3h4	41.00
Ctnnb1	647.75
Eif1b	150.00
Klk4	0.00
Chrd	825.23
Psmd2	391.64
Syngr3	533.00
Vars	208.00
Vwa7	3.00
Hspa1l	62.03
Slc44a4	9.00
Msh5	0.00
Abhd16a	703.00
Neu1	347.00
Ddah2	3.00
Clic1	5.03
Lsm2	51.00
Pole	24.06
Atp1a2	430.48
Atp1a4	0.00
Casq1	34.00
Stx1a	1491.00
Ceacam9	6.00
Zfp775	11.27
Scube2	21.00
Mrpl49	109.49
Dennd2c	1.02
Mark3	693.89
Gatad1	225.48
Pcdha11	137.85
2310003L06Rik	0.00
M6pr	455.00
Lrrc8a	513.44
Mc5r	3.00
Ppp2r1a	576.00
Fance	108.00
Tinf2	55.00
Tssk4	13.00
Hapln4	482.00
Dus3l	998.00
Gtpbp3	118.00
Tgfbr1	88.00
Homer1	3818.00
Rad51c	58.00
Gabrb2	1324.00
Cav1	19.00
Arpp19	1903.00
Bcl2l1	115.00
Khsrp	348.00
Dio2	69.00
Ccdc124	63.00
Cct4	182.00
0610009B22Rik	81.00
Cpt1c	862.00
Twist2	14.27
Zfp655	212.00
Rhoa	235.12
Zmiz1	1269.66
Ankrd26	322.00
Aldh16a1	27.00
Hnrnpa0	115.00
Prrg2	29.00
Hnrnph1	2831.73
Ift43	38.00
Id3	3.00
Tcap	15.00
Arid1a	1761.72
Crlf1	16.00
Ctsd	524.95
Rplp1	108.44
Cabs1	0.00
Hmgcll1	89.96
Ttc9b	85.32
Phox2a	0.00
Abhd8	325.00
Ift22	334.00
Fzd3	540.00
1700008O03Rik	34.17
Mid1ip1	35.00
Ap2s1	103.00
Fgfrl1	19.00
4930432K21Rik	29.00
Fhl2	284.00
Emc10	508.00
Clstn3	1058.00
Fbxw9	173.71
Spib	1.00
Fnbp4	1359.00
Cers4	1291.11
Scrn3	67.00
Phax	90.65
Tle1	383.82
1700109H08Rik	205.52
Relt	43.61
Snrpb2	88.00
Ubc	707.97
Prpf31	250.32
Sertad1	18.00
Carhsp1	63.00
Elk3	277.00
Herpud2	254.00
Rdh13	281.27
Adam21	19.00
Nutf2	82.59
Fut1	1.00
Arpc5	354.00
Rnf151	8.00
Elavl2	389.00
Pou2f2	287.00
Mgst1	2.00
Nfib	1253.00
Htr3b	0.00
Rab25	1.00
Ubqln4	388.00
Rbfox1	1588.00
Rps18	188.66
Rpl10	241.36
Rps15a	529.18
Ncaph2	278.01
Hipk1	1002.77
Gprc5b	77.21
Man1a2	1782.00
Ceacam5	0.00
Tppp2	0.00
Acyp1	66.00
Cldn13	0.00
Cd163	22.00
Hdac5	913.00
Rala	137.00
Clec3a	0.00
Vdac3	248.84
Slc1a7	2.26
Vps72	97.00
Gabpa	397.44
Bmp7	4.00
Dynll1	495.00
Pdcl	90.00
Tmem184b	287.00
Gm5965	0.00
Rsph14	0.00
Nf2	293.00
Cabp7	27.99
Zmat5	7.01
Ewsr1	2553.85
Ap1b1	482.00
Derl3	19.00
Gstt4	0.00
Tbx1	0.00
Gnat2	22.00
Bcl2l13	262.85
2610028H24Rik	0.00
Spatc1l	1.00
Dqx1	9.00
Ccl8	0.00
Lnp	794.00
Prr29	0.00
Tmem8c	0.00
Fam163b	503.00
Trpm5	5.00
Ascl2	1.00
Rarres2	7.73
Pttg1ip	496.00
Trpm2	507.00
Ube2g2	89.41
Mpo	1.00
Lpo	4.00
Met	44.00
Slc16a12	6.00
Syn2	1077.12
Elk1	647.00
Nav1	2218.98
Tnpo1	1060.39
Myod1	0.00
Otog	0.00
Rnmt	528.00
Kcnq1	3.15
Srp14	89.00
6330409D20Rik	10.00
Cdk9	1379.08
Tor2a	141.65
Fpgs	48.00
Mkl2	4161.27
Cbx5	1015.00
Odam	0.00
Apobec3	4.68
St6galnac1	1.00
Taf7l	20.00
Sardh	5.00
Vav2	42.00
Tex15	8.00
Ppp2cb	117.00
G0s2	5.00
Dmap1	215.00
Pla2g12b	0.00
Mcu	195.00
Oit3	3.00
Tex11	1.00
Bcr	569.00
Fxyd5	525.00
Kcnd1	179.00
Tfcp2	87.00
Pou6f2	154.00
Pou6f1	880.00
Ubp1	1789.12
Nuak2	5.00
Ick	327.00
Sdhb	178.00
Cox4i2	0.00
Snap47	597.97
Wnt3a	1.00
Kdsr	458.00
Vps4b	333.00
Rps25	130.37
Nxf2	0.00
Taz	839.00
Kif19a	2.00
Aldh3a2	258.00
Zmynd10	35.58
Tmem115	71.00
Hyal2	32.00
Ifrd2	86.00
Hyal1	40.26
Tusc2	77.80
Nprl2	246.00
Slc38a3	27.00
Cacna2d2	116.00
Rassf1	164.64
Epn3	4.00
Rnf112	4979.00
Slc3a2	502.00
Nxf1	2086.00
Stx5a	853.42
Slc47a1	0.00
Pifo	0.00
Tnfrsf13b	6.00
Spire2	65.00
Prox1	16.00
Raver1	572.97
2610507B11Rik	2556.00
AI597479	182.00
Tmem86a	54.00
Optc	2.00
Tex14	6.00
Ifi35	10.00
Rdm1	13.00
Nedd8	57.00
Gosr1	206.00
Mrpl52	32.00
Spaca7	0.00
Kansl3	779.00
Eya4	10.00
Ebf3	0.00
Uckl1os	67.09
Myt1	188.00
Faf1	387.00
Gm266	3.00
Tsacc	18.00
Mettl16	361.00
Dazl	21.00
Apol7a	11.96
Pigyl	32.00
Rbm25	2634.65
Psen2	104.00
Acaa1b	10.02
Plcd1	152.00
Fads1	610.00
Lmbr1	341.00
Tnfrsf22	8.36
Cars	409.00
Phlda2	0.00
Asz1	0.00
Wnt2	13.00
Gabra1	1991.00
Grid2ip	53.69
Kdelr3	36.00
1700006E09Rik	4.00
Apip	99.00
Pdhx	180.00
Vac14	178.00
Mcoln2	0.00
Slc5a1	0.00
1700049J03Rik	3.00
Akt1s1	84.00
Tbrg1	205.00
Panx3	0.00
Adssl1	35.00
Cfap161	0.00
Brf1	148.69
Vipr2	4.00
Odc1	175.39
Thg1l	49.00
Adam19	655.00
Pabpc4	189.14
Exoc3l2	2.00
Zfp296	2.91
Plin5	35.00
Sugp1	297.00
Dmrtc2	0.00
Gm5893	0.00
Dhdh	94.59
Zfp790	109.00
Cpb1	1.00
Slc25a41	4.00
Fsd1	287.00
Pinlyp	0.00
Fuz	219.60
Sptbn4	1737.74
Pgam1	606.49
Evi5	1159.20
Evi5l	513.30
Snapc2	73.00
Git1	1009.00
Gltp	33.00
Bnip2	596.84
Ccnt1	858.96
Scarf2	5.00
4930579F01Rik	0.00
Brms1l	331.00
Med15	641.00
Dhdds	303.00
Aim1l	39.00
Ubxn11	554.54
Mogat1	0.00
Tex22	0.00
Wnt8a	3.00
